weather,sentiment,url,user_name,tweet_id,date,tweet
0,-1,https://twitter.com/GZuschlag/status/1247933428705701888,GZuschlag,1.25E+18,#######,Kinda wild that everyoneâ€™s got nothin to do and my phones still dry af
0,-1,https://twitter.com/Keith_is_Trash/status/1247933435957501953,Keith_is_Trash,1.25E+18,#######,"Remember when we used to drink whole ass bottles of Robitussin an Delsym and eat entire packages of Coricidin Cough and Cold to get high 

Because I do"
0,-1,https://twitter.com/GreekforTrump/status/1247933460217552896,GreekforTrump,1.25E+18,#######,@RealSullivanWx @crankywxguy I plow snow for a living and even I don't want any. We had our 4 months to get it we didn't let's move on to spring/summer.
0,-1,https://twitter.com/Shay_lanae_/status/1247933464860598272,Shay_lanae_,1.25E+18,#######,Why is it taking them so long to put umbrella academy on netflix
0,-1,https://twitter.com/S_Fresh37/status/1247933506413416448,S_Fresh37,1.25E+18,#######,I mean the rain isnâ€™t playing April showers bring May flowers ...... â™ˆï¸season âœŠðŸ¾ shall take this time and make it mines and beyond... GAME DOESNâ€™T STOP and it for sure doesnâ€™t keep the same players #letsgo
1,-1,https://twitter.com/totallytucson/status/1247933528693600256,totallytucson,1.25E+18,#######,Happy #Humpday #Tucson! Partly sunny and 80 today. Rolling solo on #CatalinaHwy this morning to the base of #mtlemmon. Another gorgeous day! Besafe. #socialdistancing. Enjoy the outdoors. #cycling https://t.co/JxlZMqK7c0
0,-1,https://twitter.com/WCM_Krissy/status/1247933558494236672,WCM_Krissy,1.25E+18,#######,With severe weather expected overnight in Tennessee practice your #safeplaceselfie NOW and know where to go. We lead the country in nighttime tornadoes so you may have to act fast! Thank you @nwas @ametsoc and my agency @nws for bringing awareness! Taking shelter SAVES LIVES! https://t.co/YIx2C2ZEvM
0,-1,https://twitter.com/TAYJAMELLE/status/1247933578115264514,TAYJAMELLE,1.25E+18,#######,Well wether the weather whatever the weather wether we like it or not ..... I kinda miss theater
0,-1,https://twitter.com/TangierMA/status/1247933585769676800,TangierMA,1.25E+18,#######,"current weather in Tangier: clear sky 71Â°F
64% humidity wind 17mph pressure 1003mb"
0,-1,https://twitter.com/jaclyn_soto/status/1247933603130028033,jaclyn_soto,1.25E+18,#######,"TONIGHT!!!! It's going down 8pm est on IG live! I need all lyricist to come ready to spit for the #coldsummerchallenge . Tag all the hottest rappers. Let's Go !!!!!!
ðŸ”¥ðŸ”¥ðŸ”¥ðŸ”¥ðŸ”¥ðŸ”¥ðŸ”¥ðŸ”¥ðŸ”¥ðŸ”¥ðŸ”¥ @ New York New York https://t.co/OHF1h7i3Sx"
1,-1,https://twitter.com/9misslou/status/1247933609299841025,9misslou,1.25E+18,#######,i need the weather to stay like this
0,-1,https://twitter.com/trwang/status/1247933611329945612,trwang,1.25E+18,#######,When you donâ€™t have the instant coffee you need to make an instagram worthy dalgona whipped coffee you make whipped iced thaaschocolates hot cocoa instead. @ Pelham Alabama https://t.co/l40xifqbM9
0,-1,https://twitter.com/jeffyadar/status/1247933647300288517,jeffyadar,1.25E+18,#######,@ydavey Yeah but itâ€™s easier for them to take their toys and storm off.
0,-1,https://twitter.com/RobertEugeneK12/status/1247933652778057728,RobertEugeneK12,1.25E+18,#######,@BatlethBabe Back atcha Blizzard
1,-1,https://twitter.com/KathrynVenable/status/1247933672587755524,KathrynVenable,1.25E+18,#######,Sitting outside enjoying this nice weather listening to some good country music
0,-1,https://twitter.com/jonathanb73/status/1247933686068248578,jonathanb73,1.25E+18,#######,"So now it really begins. Taking this lawn to ""real deal"" green grass and no weeds. Put down the Sunniland 20-0-6 from loweshomeimprovement today. Thankfully grass was wet from light rain yesterday evening and morningâ€¦ https://t.co/M6T2NdTknA"
1,-1,https://twitter.com/angelaanais_/status/1247933693311635456,angelaanais_,1.25E+18,#######,Raining when I want free time to be outside ðŸ¥µ
0,-1,https://twitter.com/Itsonly1Munch/status/1247933755458715649,Itsonly1Munch,1.25E+18,#######,chill out
1,-1,https://twitter.com/WyoJared/status/1247933803382751232,WyoJared,1.25E+18,#######,Good rain in the valley snow in the mountains! https://t.co/WfwJt4CZUE
0,-1,https://twitter.com/storm_wx/status/1247933805681352705,storm_wx,1.25E+18,#######,@Duke_Doberman @Justatypicalfo1 This is fantastic! What a surprise thank you so much!! Not a position Storm is used to being in ðŸ˜…
0,-1,https://twitter.com/marymoneyjanee/status/1247933817706311680,marymoneyjanee,1.25E+18,#######,I need Karen to chill and let me fix her support
0,-1,https://twitter.com/mmcmahon09/status/1247933863843844096,mmcmahon09,1.25E+18,#######,Congratulations to Jaime (and his family!) on his retirement! Heâ€™s made a huge impression on thousands of @Sprint employees and will be greatly missed. Wishing Jaime a happy healthy and sunny future!! ðŸ˜Ž
0,-1,https://twitter.com/S_J_M/status/1247933955103490050,S_J_M,1.25E+18,#######,@jonkelly31 @BeerStoreDude Looks like itâ€™s a bit sunny out today ? Iâ€™d rock that IPA on the fat right. 51st state? If it gets rainy or gloomy. Get into that stout haha
0,-1,https://twitter.com/pdxpolicelog/status/1247933984161460224,pdxpolicelog,1.25E+18,#######,BURGLARY - COLD at 3600 SE 73RD AVE PORT [Portland Police #PP20000113572] 08:16 #pdx911
0,-1,https://twitter.com/WillVon_/status/1247934012020137989,WillVon_,1.25E+18,#######,Okay well guess me and the other hot boys catching Covid now
0,-1,https://twitter.com/GodKingBabar/status/1247934014419337218,GodKingBabar,1.25E+18,#######,@fartpowder It's like a disappointing brown hot tub
1,-1,https://twitter.com/Humanberg/status/1247934047403364353,Humanberg,1.25E+18,#######,the sun has returned. nature is healing.
1,-1,https://twitter.com/SixSixCastro/status/1247934131297640449,SixSixCastro,1.25E+18,#######,"If it can stop raining so hard id like to go look at the sky.
Thatâ€™d slap right now."
0,-1,https://twitter.com/dana_rrose/status/1247934185714716674,dana_rrose,1.25E+18,#######,@verohnyka @fuegourrego The first chance I get Iâ€™m getting out of this hot mess of a country
0,-1,https://twitter.com/TopangaTG/status/1247934188411592705,TopangaTG,1.25E+18,#######,Queen of England is the coldest bitch in the world if I can diss her I can diss u too lil'bich
0,-1,https://twitter.com/MidnightSalad9/status/1247934212390477829,MidnightSalad9,1.25E+18,#######,@MamieSalope So hot
0,-1,https://twitter.com/courtnycotten/status/1247934272578768896,courtnycotten,1.25E+18,#######,@workingrem Courtny from Crawfordsville Indiana! Highlight of my day is the wonderful weather and blue skies we are having! https://t.co/u7RnIYbV5m
0,-1,https://twitter.com/CFloresNews/status/1247934339024932867,CFloresNews,1.25E+18,#######,Abbott starting off the press conference talking about severe weather expected to come. Office of Emergency Management readying resources to deploy to parts of the state that could be affected by these storms. Telling Texans to â€œturn around donâ€™t drown.â€
0,-1,https://twitter.com/derrick_dollar/status/1247934342078357507,derrick_dollar,1.25E+18,#######,I be like ima chill on shoes for a minute then boom Nike putting everything on saleðŸ˜‚ðŸ˜‚ðŸ˜‚
0,-1,https://twitter.com/EricHoman1/status/1247934382331121665,EricHoman1,1.25E+18,#######,Many stocks have been beaten down a ton from highs so we have a severely oversold condition; also short squeeze possibility; Big players like Saudi Arabia came in like for CCL at low pricing; CCL #â€™s better able to weather storm than some peer cruise lines; More loan $available
1,-1,https://twitter.com/yvngjayree/status/1247934386030489601,yvngjayree,1.25E+18,#######,this heat about to take me out before this virus does
0,-1,https://twitter.com/marquitanicole/status/1247934386466586628,marquitanicole,1.25E+18,#######,Telling him to make an appointment at his local dentist office now and chill on the pain pills.
0,-1,https://twitter.com/Blykee_/status/1247934399221575685,Blykee_,1.25E+18,#######,Jay said you got it too fucking cold in here ðŸ˜­
0,-1,https://twitter.com/Super_Jaye/status/1247934401075449857,Super_Jaye,1.25E+18,#######,This place will always be home and a Moroccan Latte will always warm my heart. #cbfaces #crepebar #moroccanlatte #grandprix #southtempe #supportlocal #eatlocal #wakawaka @ CrÃªpe Bar https://t.co/QDE2LJBGdr
0,-1,https://twitter.com/CaptainRusso1/status/1247934430381051910,CaptainRusso1,1.25E+18,#######,@DrippyBoyDon The gradient is def the least favorite. I wish they woulda done all red. All white is my favorite. That shit is cold ðŸ¥¶ðŸ¥¶ðŸ¥¶
0,-1,https://twitter.com/TrishaK0430/status/1247934472785461249,TrishaK0430,1.25E+18,#######,"@jodielynne_x3 ðŸ¤£ðŸ¤£ðŸ¤£ thanks for the laugh...

Sorry about your couch and dryer....ðŸ˜­
at least you're warm and toasty...
How's your foot ? ðŸ˜‰"
0,-1,https://twitter.com/CoachParks84/status/1247934480880488450,CoachParks84,1.25E+18,#######,@1luv5 I came in a little hot ðŸ˜‚
0,-1,https://twitter.com/SantwonaPatnaik/status/1247934482302111746,SantwonaPatnaik,1.25E+18,#######,"â€¢ An Ode To HOPE ~ @SantwonaPatnaik ðŸ¦…â€¢â€”â€”â€”â€”â€”â€”â€”â€”â€”â€”â€”â€”â€”â€”â€”â€”â€”â€”â€”â€”â€”â€”â€”â€”
â˜€ï¸To the hope that the sun will shine at its brightest best...
â˜€ï¸To the hope that we'll stand facing that sun dabbed with a generous amount of ourâ€¦ https://t.co/ey8jA7ZWkA"
1,-1,https://twitter.com/Blykee_/status/1247934493576572928,Blykee_,1.25E+18,#######,My room be hot asf an I have the fan on bruh
0,-1,https://twitter.com/laaaayss/status/1247934500585127941,laaaayss,1.25E+18,#######,ong i wouldâ€™ve gave that bitch a cold one ðŸ˜‚
0,-1,https://twitter.com/MrsStrole/status/1247934500967010305,MrsStrole,1.25E+18,#######,@MrCorleyMath @Desmos @DaveCesa @ed_euclid Just used this in one of my attendance check warm up activities... thanks!!!
0,-1,https://twitter.com/ndcorngrower/status/1247934531337719809,ndcorngrower,1.25E+18,#######,Hot deal on a lot of meat
0,-1,https://twitter.com/rchtdc/status/1247934549901938689,rchtdc,1.25E+18,#######,Wednesday of week two or three of pandemic. Walked to @cava for a salad @BernieSanders dropped out of presidential race and itâ€™s a bit too warm here. #pandemiclife
0,-1,https://twitter.com/Mike_Stouder/status/1247934560056356864,Mike_Stouder,1.25E+18,#######,@aayvar11 Summer just got here. Chill
0,-1,https://twitter.com/CATEGORY6STORM/status/1247934605275037697,CATEGORY6STORM,1.25E+18,#######,Me 2 to the point where if it ainâ€™t hot I feel gyped LOL ðŸ˜‚ man make it sexier hahaha
0,-1,https://twitter.com/NWSSevereTstorm/status/1247934608596807680,NWSSevereTstorm,1.25E+18,#######,Severe Thunderstorm Warning including Williamstown KY Dry Ridge KY Morgan KY until 2:00 PM EDT https://t.co/c7WUpioQhv
0,-1,https://twitter.com/PoppaPri/status/1247934616310296576,PoppaPri,1.25E+18,#######,@Ashadahya @lecasadepapel save yourself the wasted time it only gets more and more ridiculous... youâ€™re better off watching paint dry lol check out Wonderful Mrs. Maisel Zero Zero Zero 4 Blocks on Amazon. Better Call Saul Dirty Money Pandemic Family Business Bodyguard Giri/Haji on Netflix
0,-1,https://twitter.com/NWSILN/status/1247934618642157568,NWSILN,1.25E+18,#######,Severe Thunderstorm Warning including Williamstown KY Dry Ridge KY Morgan KY until 2:00 PM EDT https://t.co/grvzYd0xQA
0,-1,https://twitter.com/gnrlblanky1/status/1247934658177835008,gnrlblanky1,1.25E+18,#######,youre telling me in like 4 years im going to be getting married 4 years ago i was sniffing sharpies and taking dry scoops of preworkout pregaming for a house party
0,-1,https://twitter.com/stlterp/status/1247934675294674944,stlterp,1.25E+18,#######,@adambcarroll So Adam and @NWSSaltLakeCity what are the chances of at least .25â€ of rain in the next week for Wasatch Front? Really donâ€™t want to turn on the irrigation yet...ðŸ™„ #HolladayWx
0,-1,https://twitter.com/HillisRicky/status/1247934678427934721,HillisRicky,1.25E+18,#######,@tyler_casper Smokin hot
0,-1,https://twitter.com/Lexie_Kepple88/status/1247934697860206597,Lexie_Kepple88,1.25E+18,#######,Man I dont feel like doing anything today so instead I just having a Netflix and chill day in my bed going to try to watch a new show I havent seen of Locke and key! I heard it was good so let's see!!
0,-1,https://twitter.com/iembot_iln/status/1247934704860315648,iembot_iln,1.25E+18,#######,At 1:03 PM EDT Vevay [Switzerland Co IN] TRAINED SPOTTER reports HAIL of quarter size (M1.00 INCH) https://t.co/UmA1geCEY5
0,-1,https://twitter.com/bondgyrl/status/1247934708207452163,bondgyrl,1.25E+18,#######,"The sun ðŸŒž doesnâ€™t know if it wants to come out today. With this colorful morsel on my wall my studio is sunny ðŸ˜Ž...
.
.
.
#iammyhair #fiberart #handmade #fiberartist #textileart #macrame #contemporaryart #crochetâ€¦ https://t.co/9kG9Xbr7ZK"
0,-1,https://twitter.com/blackdragoon01/status/1247934729535361026,blackdragoon01,1.25E+18,#######,@Kesh_Aryot Lucky still got tons of snow up here
0,-1,https://twitter.com/ham65765943/status/1247934791229542402,ham65765943,1.25E+18,#######,On-duty cop probed after â€˜deliberately coughingâ€™ on furious woman in housing estate â€“ The US Sun https://t.co/Em6rFYb4Wu
0,-1,https://twitter.com/NycStormChaser/status/1247934793871998976,NycStormChaser,1.25E+18,#######,Can we be super corny for a moment and have a storm chaser version if this challenge?
0,-1,https://twitter.com/tshipley77/status/1247934805745991680,tshipley77,1.25E+18,#######,"What's in your warmer Wednesday?!

Today I am melting Coconut Simply Lemon and just got in another new fragrance Lucky Rain! So I threw that in as well! Lucky rain is VERY similar to the Raindrops scent we had a couple years ago! #WednesdayVibes #waxwarmer #FullMoon #CALM https://t.co/ObogUpzQuc"
0,-1,https://twitter.com/BlackfordAndrew/status/1247934811248807936,BlackfordAndrew,1.25E+18,#######,CHARLESTON/KANAWHAWV (CRW) ASOS reports Hail -- KCRW 081706Z 33004KT 6SM +TSGRRA BR FEW007 BKN024CB OVC070 18/16 A2973 RMK AO2 LTG DSNT W GRB05 CONS LTGICCG SW-NW TS SW-NW MOV SE GR LESS THAN 1/4 P0007 T01780161
0,-1,https://twitter.com/iembot_rlx/status/1247934811240460294,iembot_rlx,1.25E+18,#######,CHARLESTON/KANAWHAWV (CRW) ASOS reports Hail -- KCRW 081706Z 33004KT 6SM +TSGRRA BR FEW007 BKN024CB OVC070 18/16 A2973 RMK AO2 LTG DSNT W GRB05 CONS LTGICCG SW-NW TS SW-NW MOV SE GR LESS THAN 1/4 P0007 T01780161
0,-1,https://twitter.com/gonzog8tr/status/1247934827350892552,gonzog8tr,1.25E+18,#######,Idiot Wind
1,-1,https://twitter.com/Ayllyn_/status/1247934829938663425,Ayllyn_,1.25E+18,#######,Falling Asleep To The Sound Of Rain ðŸŒ§
0,-1,https://twitter.com/BlackfordAndrew/status/1247934843154878464,BlackfordAndrew,1.25E+18,#######,CHARLESTON/KANAWHAWV (CRW) ASOS reports Hail -- KCRW 081706Z 33004KT 6SM +TSGRRA BR FEW007 BKN024CB OVC070 18/16 A2973
0,-1,https://twitter.com/iembot_rlx/status/1247934843163295746,iembot_rlx,1.25E+18,#######,CHARLESTON/KANAWHAWV (CRW) ASOS reports Hail -- KCRW 081706Z 33004KT 6SM +TSGRRA BR FEW007 BKN024CB OVC070 18/16 A2973
0,-1,https://twitter.com/jumpmanchuch/status/1247934853506633730,jumpmanchuch,1.25E+18,#######,Before this BS I use to wake up happy cuz I use to hear some good news swinging Miamiâ€™s way nowadays crickets the sun gon shine again
0,-1,https://twitter.com/WatchingYou2018/status/1247934904739880960,WatchingYou2018,1.25E+18,#######,@Acyn @ReddogOHIO Hume is a moron. But let's run a test. Will @brithume walk around one or two of the current hot spots with no PPE or social distancing to test his hypothesis?
0,-1,https://twitter.com/YouTravel/status/1247934947429507073,YouTravel,1.25E+18,#######,@LornaSuzuki @JanieChang33 @DebraPurdyKong @bookmark_terry @AnisaAClaire @jpmcleanauthor @CindiRJackson @lvoisin @LisetteBrodey @TheresaSnyder19 @aeTyree @2RobinLyons @AndreaGer @ClaudiaC @Neil_ODonnell @DanMcNeil888 @elleboca Thank you Lorna for reaching out on this beautiful sunny BC day. Stay well and optimistic â¤ðŸ™
0,-1,https://twitter.com/Swanked_/status/1247934970049503237,Swanked_,1.25E+18,#######,Mannnn. I feel like this is underrated heat
0,-1,https://twitter.com/colokpete/status/1247935006124789764,colokpete,1.25E+18,#######,@mattdahlgren12 @MLB Jarry Park in Montreal on a gloomy Saturday in April 1969. But only weather was gloomy rest was awesome
0,-1,https://twitter.com/Jedimom13/status/1247935039846809600,Jedimom13,1.25E+18,#######,Namor wonders why he canâ€™t get the rain drops. â˜”ï¸ðŸ¶ #Corgi https://t.co/e9TfVZfAIc
0,-1,https://twitter.com/madisenkeavy/status/1247935072784846849,madisenkeavy,1.25E+18,#######,"Thanks to @WATEVictoriaWx for checking if Iâ€™m signed up to receive severe weather alerts for my area! 

(I wasnâ€™t... just notifications so we fixed that!) 

You can do it too! Letâ€™s all make Victoria proud!! ðŸ“² https://t.co/jI8CAGvsis @wateweather"
1,-1,https://twitter.com/THATS_SOJADEN/status/1247935084495278090,THATS_SOJADEN,1.25E+18,#######,itâ€™s supposed to be kill in 80 degree heat OUTSIDE the body.
1,-1,https://twitter.com/IVANXBENAVIDES/status/1247935089872384007,IVANXBENAVIDES,1.25E+18,#######,I said hot weather but I didn't wanted this hot
0,-1,https://twitter.com/mbudzinski63/status/1247935099418664967,mbudzinski63,1.25E+18,#######,@kiy1k @thejhuesman14 @coach_cogdill @247Sports @DonCallahanIC The offer storm continues. Congrats brother. You have earned each and every opportunity. #TheFarm https://t.co/d7T1ppZz3W
0,-1,https://twitter.com/CiciUzzle/status/1247935113930977283,CiciUzzle,1.25E+18,#######,When you delete everyone in your phone your shit by dry af.
0,-1,https://twitter.com/ShakurLamir/status/1247935127092592641,ShakurLamir,1.25E+18,#######,"Quarantine &amp; Chill ðŸ˜Œ
#SocialDistancy https://t.co/e7RE5BOQf6"
0,-1,https://twitter.com/Katherine_Noel_/status/1247935244822622208,Katherine_Noel_,1.25E+18,#######,Holllllyyyy HAIL #wiwx
1,-1,https://twitter.com/CiciUzzle/status/1247935259330699266,CiciUzzle,1.25E+18,#######,Itâ€™s hot as hell outside.
0,-1,https://twitter.com/LunaSerene/status/1247935329392160769,LunaSerene,1.25E+18,#######,Hurry... while the water's still hot ðŸ’‹ https://t.co/veoVWXUqXo
0,-1,https://twitter.com/MKvidahl/status/1247935334148714496,MKvidahl,1.25E+18,#######,A neighbor has wind chimes Iâ€™m ready for a 2am stealth fence jump to rip them from his/her deck. The noise is constant even with the windows closed. The house next to me has a 15 month old so blasting Pavarotti wouldnâ€™t be kind.
0,-1,https://twitter.com/SkyyKnox/status/1247935341102858240,SkyyKnox,1.25E+18,#######,@TRealjpb Sounds hot
0,-1,https://twitter.com/avondalequip/status/1247935368533549056,avondalequip,1.25E+18,#######,Itâ€™s coming patio season will arrive and seating thatâ€™s comfortable durable and attractive draws customers in. Ramatuelle by @grosfillexinc is built to take the weather and the wear. Resin seats with powder coated legs dining and bar styles in a range of colours. https://t.co/YXyEQ4jCSs
0,-1,https://twitter.com/dfwstormworks/status/1247935370601336841,dfwstormworks,1.25E+18,#######,Just for fun: here is a writing prompt I did a while ago. Letâ€™s see what you coming up from this prompt. #justforfun #writing #writersofinstagram #writingcommunity #writingprompts @ Storm Works Designs https://t.co/alBQBeWhyo
0,-1,https://twitter.com/JesseGonzaIez/status/1247935386514411522,JesseGonzaIez,1.25E+18,#######,@PolyIsSet @Football__Tweet Ok I see. I thought youâ€™d use the same logic about â€œwatching them playâ€ but now that I see you chose Salah Iâ€™m signing off. Have a good one. Hopefully we can talk it over a cold chela soon!
0,-1,https://twitter.com/CodeStoat/status/1247935415107158016,CodeStoat,1.25E+18,#######,"Have my neighborsâ€™ dogs playing in the snowy woods of northern Wisconsin! Hopefully it brightens up your day!~ ðŸ˜¸

Also I have a TikTok now! Expect many goofy and cute posts!

https://t.co/psrDpmZlWW

#TikTok #Dog #dogsoftwitter #CutenessOverload #cute https://t.co/9aWN01TxTh"
0,-1,https://twitter.com/Jdogdacuban305/status/1247935424137441281,Jdogdacuban305,1.25E+18,#######,These dudes are the nicest &amp; coldest https://t.co/jKaOuXMosn
1,-1,https://twitter.com/Darius_o97/status/1247935468064342018,Darius_o97,1.25E+18,#######,This weather on point but we canâ€™t do anything ðŸ˜­ðŸ˜­ðŸ˜­
0,-1,https://twitter.com/mRyanOG/status/1247935483310739457,mRyanOG,1.25E+18,#######,wait who was that hot bitch we knew in high school we stumbled upon on pornhub?*hot bitches name redacted* -will rate content later https://t.co/dO20kBeoQo
0,-1,https://twitter.com/ShaquanReynelle/status/1247935520614821888,ShaquanReynelle,1.25E+18,#######,I want some cold stone ðŸ˜©
0,-1,https://twitter.com/same_weather/status/1247935522292543492,same_weather,1.25E+18,#######,"George R Carr Memorial Air Field United States - Mokuti Lodge Airport Namibia
BXA-OKU
Weather (Thu): partly-cloudy-day/25Â°C"
0,-1,https://twitter.com/Bayern_Ryan/status/1247935585349783552,Bayern_Ryan,1.25E+18,#######,@hahoAnna @FcBayernLife So warm your bench or ours. Lol your not making sense. https://t.co/M0ZnQ9TyGG
0,-1,https://twitter.com/theruraljuror_/status/1247935608481333255,theruraljuror_,1.25E+18,#######,tfw the gin is cold but also? the piano is hot https://t.co/sWGIhSt3oi
1,-1,https://twitter.com/ksharliseduran/status/1247935621177528321,ksharliseduran,1.25E+18,#######,Im tired of the nice weather with no where to go. The ghetto.
